doc_id,text,sent_char_offset,type,field,split,value,c1_cid,c2_cid,c1_ctxt_id,c1_stable_id,c1_word_start,c1_word_end,c1_char_start,c1_char_end,c1_text,c2_ctxt_id,c2_stable_id,c2_word_start,c2_word_end,c2_char_start,c2_char_end,c2_text
PMC5179179,"A significantly higher mRNA level of the Treg marker, Foxp3, was observed in the ADSCsOX40Ig-treated group compared with the ADSCsnative-treated group ().

",25024,InducingTranscriptionFactor,inducing_transcription_factor,3,-1,TF54F4218B9B674FCF:TF54F4218B9B674FCF,CTB574584AD019ABB8:CTB574584AD019ABB8,879761,PMC5179179::span:25078:25082,10,10,54,58,Foxp3,833835,PMC5179179::span:25065:25068,7,7,41,44,Treg
PMC5563507,"5Enhanced JunD occupancy in the absence of JunB. a ChIP-Seq tracks for JunB, JunD, IRF4, BATF, and Fosl2 at the Il17a and Il17f loci in 48 h polarized wild-type Th17 cells.",26664,InducingTranscriptionFactor,inducing_transcription_factor,3,-1,TFC1EECA5710757A80:TFC1EECA5710757A80,CTBFBDE5121B6748D1:CTBFBDE5121B6748D1,873745,PMC5563507::span:26674:26677,1,1,10,13,JunD,813576,PMC5563507::span:26825:26828,38,38,161,164,Th17
PMC5563507,"Therefore, the DNA binding pattern of Th17 cell-relevant AP-1 complex TFs is largely independent of JunB, unlike the collaborative binding of BATF with IRF4, which is greatly reduced in cells lacking the respective partner.
",29037,InducingTranscriptionFactor,inducing_transcription_factor,3,-1,TF93248C2E6445E762:TF93248C2E6445E762,CTBFBDE5121B6748D1:CTBFBDE5121B6748D1,874137,PMC5563507::span:29137:29140,18,18,100,103,JunB,814861,PMC5563507::span:29075:29078,7,7,38,41,Th17
PMC5563507,"Focusing our analysis on functional gene classes (e.g., cytokines, receptors, and TFs) reveals a high level of coordinated regulation of global Th17 (colored blue), Th1, and iTreg cell signature genes by JunB, BATF, IRF4, STAT3, and Fosl2 (Fig. , and Supplementary Fig. ).",36838,InducingTranscriptionFactor,inducing_transcription_factor,3,-1,TF101FB1D263D37E8A:TF101FB1D263D37E8A,CTC3A8C3CBC245616A:CTC3A8C3CBC245616A,875387,PMC5563507::span:37060:37064,46,46,222,226,STAT3,819086,PMC5563507::span:37003:37005,32,32,165,167,Th1
PMC5334638,"To investigate the role of pDHSs in Th differentiation on a more global scale, we looked for the overlap between the 2,882 pDHSs that we defined in CD4 T blasts cells and the previously defined ChIP-Seq peaks taken from published studies of (i) GATA3 in Th2 cells, (ii) TBX21 in Th1 cells, and (iii) RORγ in Th17 cells (Figures B,C).",29565,InducingTranscriptionFactor,inducing_transcription_factor,3,-1,TF9DFE578EE5BABEB9:TF9DFE578EE5BABEB9,CTBFBDE5121B6748D1:CTBFBDE5121B6748D1,877429,PMC5334638::span:29810:29814,48,48,245,249,GATA3,825954,PMC5334638::span:29873:29876,67,67,308,311,Th17
PMC5575165,"Regulatory T cells (Treg) are a specific suppressor subset of CD4+ T cells characterized by expression of the IL-2 receptor α-chain (CD25) on their cell surface, and by nuclear expression of the transcription factor, forkhead box p3 (﻿Foxp3).",20233,InducingTranscriptionFactor,inducing_transcription_factor,3,1,TF462C5D65BCC15347:TF54F4218B9B674FCF,CT30BC86BDEF7B1410:CTB574584AD019ABB8,881495,PMC5575165::span:20450:20464,41,43,217,231,forkhead box p3,839291,PMC5575165::span:20233:20244,0,1,0,11,Regulatory T
PMC5482062,"In CD4+ T cells, IRF4 up-regulates IL-4 and IL-10 expression under Th2 polarizing condition; and IRF4 expression is reduced during activation of Itk−/− CD8+ T cells and Th9 cell differentiation.",11420,InducingTranscriptionFactor,inducing_transcription_factor,3,1,TFF171282BB648EBD5:TFF171282BB648EBD5,CTE7B12DC660323A0E:CTE7B12DC660323A0E,874066,PMC5482062::span:11437:11440,6,6,17,20,IRF4,814555,PMC5482062::span:11487:11489,15,15,67,69,Th2
PMC3779737,"The Transcription Factor Twist1 Limits T Helper 17 and T Follicular Helper Cell Development by Repressing the Gene Encoding the Interleukin-6 Receptor α Chain*

Background: Twist1 is a transcriptional repressor that inhibits the development of Th1 cells.
",0,InducingTranscriptionFactor,inducing_transcription_factor,3,-1,TFE3ABD3A0343A7003:TFE3ABD3A0343A7003,CTC3A8C3CBC245616A:CTC3A8C3CBC245616A,865142,PMC3779737::span:173:178,28,28,173,178,Twist1,785219,PMC3779737::span:244:246,38,38,244,246,Th1
PMC4821647,"In this study, we found that Arid5a expression was also specifically augmented in CD4+ T cells under Th17-polarizing conditions, whereas Arid5a expression in CD4+ T cells under Th1, Th2, or regulatory T (T reg) cell conditions was not significantly enhanced compared with that of Th0 cells ().",5071,InducingTranscriptionFactor,inducing_transcription_factor,3,-1,TFCC4A1C74E3F1E97A:TFCC4A1C74E3F1E97A,CTC3A8C3CBC245616A:CTC3A8C3CBC245616A,880504,PMC4821647::span:5100:5105,7,7,29,34,Arid5a,836201,PMC4821647::span:5248:5250,31,31,177,179,Th1
PMC2811152,Occupancy of the GATA-3 promoter by SATB1 and β-catenin during TH2 differentiation was monitored by quantitative real-time PCR of the SBS (upper graph) and an upstream non-SBS region (lower graph) using chromatin immunoprecipitated from ex vivo differentiated TH cells as described in .,54383,InducingTranscriptionFactor,inducing_transcription_factor,3,-1,TF0C81557B1FA3D161:TF0C81557B1FA3D161,CTB7DFCED683E6F0A9:CTB7DFCED683E6F0A9,854543,PMC2811152::span:54419:54423,6,6,36,40,SATB1,748733,PMC2811152::span:54643:54644,45,45,260,261,TH
PMC5374155,"The suppressive effect of STAT3 on FoxP3 is independent of RORγt, as STAT3-deficient Treg cells fail to downregulate FoxP3 expression in presence of IL-6, while RORγt-deficient Treg cells are able to downregulate FoxP3 in presence of IL-6 ().",24520,InducingTranscriptionFactor,inducing_transcription_factor,3,-1,TF54F4218B9B674FCF:TF54F4218B9B674FCF,CTB574584AD019ABB8:CTB574584AD019ABB8,865215,PMC5374155::span:24637:24641,19,19,117,121,FoxP3,785550,PMC5374155::span:24697:24700,30,30,177,180,Treg
PMC5732693,"Interestingly, genes enriched in Id3lo Treg cells included Prdm1, encoding for BLIMP1, which is pivotal for effector Treg cell functions [], confirming the enrichment of effector Treg cells among the Id3lo Treg subpopulation.",12943,InducingTranscriptionFactor,inducing_transcription_factor,3,1,TFB88BA18855A52C60:TFB88BA18855A52C60,CTB574584AD019ABB8:CTB574584AD019ABB8,877636,PMC5732693::span:13002:13006,9,9,59,63,Prdm1,826585,PMC5732693::span:13060:13063,20,20,117,120,Treg
PMC3777874,"Furthermore, Treg cells in the spleen of HBZ-transgenic mice tended to lose Foxp3 expression and produced an excessive amount of IFN-γ, while Foxp3 expression was stable in natural Treg cells of the thymus.",1576,InducingTranscriptionFactor,inducing_transcription_factor,3,-1,TF54F4218B9B674FCF:TF54F4218B9B674FCF,CTC762C83CA977CF37:CT5D4E277D12A1C208,853553,PMC3777874::span:1652:1656,15,15,76,80,Foxp3,745248,PMC3777874::span:1749:1760,31,32,173,184,natural Treg
PMC3777874,"Even though the plasticity of Treg cells remains controversial , these reports suggest that Foxp3+ T cells possess not only suppressive function but also proinflammatory attributes.
",4415,InducingTranscriptionFactor,inducing_transcription_factor,3,-1,TF54F4218B9B674FCF:TF54F4218B9B674FCF,CTB574584AD019ABB8:CTB574584AD019ABB8,853974,PMC3777874::span:4507:4511,14,14,92,96,Foxp3,746587,PMC3777874::span:4445:4448,5,5,30,33,Treg
PMC5747519,"Of note, in this latter condition, differences in the localization of NFAT1 and NFAT2 between Ly-6C- and Ly-6C+ CD4 TN cells were diminished but not completely abolished ( and ).
",29000,InducingTranscriptionFactor,inducing_transcription_factor,3,-1,TFD3025E46E4A1F253:TFA7CF2C69ABFB0B52,CT591AB86BE24D7A57:CT591AB86BE24D7A57,2885818,PMC5747519::span:29080:29084,15,15,80,84,NFAT2,1621508,PMC5747519::span:29116:29117,21,21,116,117,TN
PMC6209674,"In addition, the E3 ubiquitin ligase Itch has also been reported to regulate Tfh cells by regulating the ubiquitination and degradation of Foxo1 (), and the effect of Itch has been revealed to be upstream of Bcl-6, which is validated by the fact that forced Bcl-6 in Itch deficient mice can restore Tfh cell differentiation ().",19552,InducingTranscriptionFactor,inducing_transcription_factor,3,-1,TFE9021698FA8CBDDC:TFE9021698FA8CBDDC,CTE9F6070561C95355:CTE9F6070561C95355,2835649,PMC6209674::span:19691:19695,23,23,139,143,Foxo1,2473709,PMC6209674::span:19629:19631,14,14,77,79,Tfh
PMC2292821,"However, unlike IL-6 and IL-21, IL-23 addition did not inhibit TGF-β-mediated Foxp3 induction on naive T cells in vitro ( and data not shown), suggesting that the regulation of Foxp3 by IL-23 may be more complex than the direct inhibition previously described for other cytokines.
",17186,InducingTranscriptionFactor,inducing_transcription_factor,3,-1,TF54F4218B9B674FCF:TF54F4218B9B674FCF,CT603FB480B153FDC0:CT591AB86BE24D7A57,2870963,PMC2292821::span:17363:17367,33,33,177,181,Foxp3,1574859,PMC2292821::span:17283:17289,16,17,97,103,naive T
PMC5010418,Levels of the transcription factors Th1 (T-bet and STAT1) and Th2 (GATA3) were determined using quantitative real-time polymerase chain reaction (qPCR).,956,InducingTranscriptionFactor,inducing_transcription_factor,3,-1,TF9DFE578EE5BABEB9:TF9DFE578EE5BABEB9,CTE7B12DC660323A0E:CTE7B12DC660323A0E,2813950,PMC5010418::span:1023:1027,16,16,67,71,GATA3,1662807,PMC5010418::span:1018:1020,14,14,62,64,Th2
PMC5010418,"Therefore, we examined the expression of transcriptional factors for Th1 (T-bet, STAT1) and Th2 (GATA3) cells in the spleen using qPCR.",19675,InducingTranscriptionFactor,inducing_transcription_factor,3,-1,TFC92DA64402D18F05:TFC99791BEF24108BC,CTE7B12DC660323A0E:CTE7B12DC660323A0E,2817779,PMC5010418::span:19749:19753,12,14,74,78,T-bet,2414640,PMC5010418::span:19767:19769,19,19,92,94,Th2
PMC6358604,"Further, the absence of Satb1 in effector Th17 cells did not affect the expression of surface markers CD25, CD44, CD69, CD103, GITR, ICOS, and KLRG1 (Fig. ), indicating that Satb1 does not regulate these activation-, proliferation-, and survival-associated genes in effector Th17 cells.",12784,InducingTranscriptionFactor,inducing_transcription_factor,3,-1,TF0C81557B1FA3D161:TF0C81557B1FA3D161,CTBFBDE5121B6748D1:CTBFBDE5121B6748D1,2945968,PMC6358604::span:12808:12812,5,5,24,28,Satb1,1546644,PMC6358604::span:12826:12829,8,8,42,45,Th17
PMC4426920,"For example, Th1 cells are induced by IL-4, Stat6 and Gata3, whereas Th2 cells are induced by IFN-γ, IL-12a, IL-12b, Stat4, Stat1 and Tbx21, Treg are induced by Tgf-β and IFN-γ, and Th17 cells are induced by Tgf-β and IL-6.",25021,InducingTranscriptionFactor,inducing_transcription_factor,3,-1,TF63998E11AFC8C096:TF63998E11AFC8C096,CTE7B12DC660323A0E:CTE7B12DC660323A0E,2973055,PMC4426920::span:25065:25069,10,10,44,48,Stat6,1626930,PMC4426920::span:25090:25092,15,15,69,71,Th2
PMC4621946,"The mRNA expression levels for the chemokines CCL1, CCL2, CCL3, CCL5, CCL11, CCL17, CCL20, CCL21, CCL25, and CCL28, the chemokine receptors CCR1, CCR2, CCR3, CCR4, CCR5, CCR6, CCR7, CCR8, CCR9, and CCR10 and the transcription factors T-bet (Th1), GATA-3 (Th2), RORC2 (Th17), and Foxp3 (T-regulatory), as well as for the activated T-lymphocyte marker CD25α, were quantified by qPCR using the appropriate primers ().",11076,InducingTranscriptionFactor,inducing_transcription_factor,3,-1,TF54F4218B9B674FCF:TF54F4218B9B674FCF,CTBFBDE5121B6748D1:CTBFBDE5121B6748D1,2915456,PMC4621946::span:11355:11359,73,73,279,283,Foxp3,2661363,PMC4621946::span:11344:11347,69,69,268,271,Th17
PMC5615048,"ChIP-seq analyses for Bcl11b binding in thymocytes of Thpok
gfp:ΔTESPE/gfp:ΔTESPE mice detected association of Bcl11b at intronic regions nearby the P1-promoter (Fig. ), which retained accessibility in the Bcl11b
HM/HM cells and whose sequences are evolutionally conserved (Fig. ).",18148,InducingTranscriptionFactor,inducing_transcription_factor,3,-1,TFD44DC7FAFEEE399F:TFD44DC7FAFEEE399F,CTA435D07EA4694572:CTFE4015328B70D553,2850396,PMC5615048::span:18170:18175,5,5,22,27,Bcl11b,2522494,PMC5615048::span:18188:18197,8,8,40,49,thymocytes
PMC5126430,"In summary, Foxp3 and RORγt coexpressing Tregs are not Treg/Th17 transdifferentiating or Th17 specialized Treg17 cells but represent a unique, stable, and independent T cell lineage with both regulatory and proinflammatory functions.

",26445,InducingTranscriptionFactor,inducing_transcription_factor,3,-1,TF64CE4B1E7CF6D130:TF765F9A5B1C495BB2,CT7AC25DF3B0DDF9BE:CTB574584AD019ABB8,2919692,PMC5126430::span:26467:26471,5,5,22,26,RORγt,2675795,PMC5126430::span:26486:26490,7,7,41,45,Tregs
PMC5999735,"We also noted decreased nuclear colocalization of Notch1-RORγt in rotenone-treated Th17 cells, as RORγt is redistributed almost solely to non-nuclear compartments following rotenone treatment, which further suggests that nuclear Notch1 and nuclear RORγt may co-regulate Th17 cell fate.",39932,InducingTranscriptionFactor,inducing_transcription_factor,3,-1,TF64CE4B1E7CF6D130:TF765F9A5B1C495BB2,CTBFBDE5121B6748D1:CTBFBDE5121B6748D1,2834997,PMC5999735::span:40030:40034,17,17,98,102,RORγt,2471707,PMC5999735::span:40202:40206,44,45,270,274,Th17 
PMC5247472,"In EAE, the pathogenic cells appear to be the ex-Th17 cells, which now express IFNγ and T-bet, indicating the importance of Th17 plasticity in autoimmune diseases ().",43708,InducingTranscriptionFactor,inducing_transcription_factor,3,-1,TFC92DA64402D18F05:TFC99791BEF24108BC,CTBFBDE5121B6748D1:CTBFBDE5121B6748D1,2897085,PMC5247472::span:43796:43800,20,22,88,92,T-bet,1656870,PMC5247472::span:43832:43835,28,28,124,127,Th17
PMC6340303,"Contrary to iNOS deficiency, increased NO using NO donor, NOC-18, found to inhibit the development of Th17 cells by suppressing aryl hydrocarbon receptor (AHR) expression, and thus inhibiting Th17 cell differentiation ().",23512,InducingTranscriptionFactor,inducing_transcription_factor,3,1,TF211F878D96A32DD1:TF4A81FC1A273CAA85,CTBFBDE5121B6748D1:CTBFBDE5121B6748D1,2852842,PMC6340303::span:23640:23664,23,25,128,152,aryl hydrocarbon receptor,2530788,PMC6340303::span:23704:23707,34,34,192,195,Th17
PMC5979006,"Actb, β-actin; Actg1, γ-actin 1; Ahr, aryl hydrocarbon receptor; Aldoa, aldolase A; Atp5b, ATP synthase subunit beta; Chd4, chromodomain helicase DNA-binding protein 4; Coro1a, coronin 1A; Ddx5, DEAD-box helicase 5; Eif4a1, eukaryotic translation initiation factor 4a1; Eno1, enolase 1; Fasn, fatty acid synthase; Foxp3, forkhead box P3; Gapdh, glyceraldehyde-3-phosphate dehydrogenase; Gimap4, GTPase IMAP family member 4; Hist1h1e; histone cluster 1 H1 family member E; Hk1, hexokinase 1; Hprt, hypoxanthine phosphoribosyltransferase; Hspd1, heat shock protein family D1; IL2, interleukin 2; Il4r, interleukin 4 receptor; IL6, interleukin 6; Il17 A, interleukin 17 A; IL17f, interleukin 17f; iTreg, induced regulatory T; Lck, lymphocyte cell-specific protein tyrosine kinase; LC-MS/MS, liquid chromatography–tandem mass spectrometry; Mif, macrophage migration inhibitory faction; Myh9, myosin heavy chain 9; Ncl, nucleolin; Phb, prohibitin; Pkm, pyruvate kinase M; Ppia, peptidylprolyl isomerase A; Rac2, ras-related C3 botulinum toxin substrate 2; Ran, Ras-related nuclear protein; Rorc, retinoic acid receptor–related orphan receptor C; Runx3, runt-related transcription factor 3; Satb1, special AT-rich sequence-binding protein 1; Serpinb5, Serpin Family B Member 5; Slc25a2, solute carrier family 25 member 2; Stat1, signal transducer and activator of transcription 1; Stat3, signal transducer and activator of transcription 3; Stat5a, signal transducer and activator of transcription 5A; Stip1, stress-induced phosphoprotein 1; TGFβ, transforming growth factor β; Th0, T cell receptor–activated helper T; Th17, T helper 17; Uba1, ubiquitin 1; Uba52, ubiquitin 52; Vim, vimentin; Wdr1, WD repeat domain 1; Zap70, zeta chain of T cell receptor–associated protein kinase 70.

",9930,InducingTranscriptionFactor,inducing_transcription_factor,3,-1,TF462C5D65BCC15347:TF54F4218B9B674FCF,CTBDDE0043F47EDCC1:CTBDDE0043F47EDCC1,2961132,PMC5979006::span:10251:10265,71,73,321,335,forkhead box P3,1635738,PMC5979006::span:11501:11503,320,320,1571,1573,Th0
PMC5979006,"associated 1; Lag3, lymphocyte activating 3; Lgals3, galectin 3; Lgals7, galectin 7; Max, MYC-associated factor X; Mecp2, methyl-CpG binding protein 2; Mta2, metastasis-associated 1 family member 2; Mybbp1a, MYB binding protein 1A; Nfkbia, nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor alpha; Nfyb, nuclear transcription factor Y beta; Nmi, N-myc and STAT interactor; NR3C1, nuclear receptor subfamily 3 group C member 1; OXPHO, oxidative phosphorylation; Phb1, prohibitin 1; Phb2, prohibitin 2; Phf5a, PHD finger protein 5a; Pml, promyelocytic leukemia; Pqpb1, polyglutamine-binding protein 1; Psmb5, proteasome subunit beta 5; Psmd9, proteasome 26S subunit non-ATPase 9; Rbbp7, retinoblastoma binding protein 7; Rbm39, RNA binding motif 39; Rorc, retinoic acid receptor–related orphan receptor C; Runx1, runt-related transcription factor 1; Runx3, runt-related transcription factor 3; Ruvbl1, RuvB-like AAA ATPase 1; Ruvbl2, RuvB-like AAA ATPase 2; Sap130, Sin3A-associated protein 130; Satb1, special AT-rich sequence-binding protein 1; Sqstm1, sequestosome 1; Sirt2, sirtuin 2; Smarca4, SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 4; Smarca5, SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5; Smarcb1, SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1; Smarcc2, SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily C member 2; Smarcd, SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D; Smarce1, SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1; Smyd3, SET And MYND domain containing 3; Srsf2, serine- and arginine-rich splicing factor 2; Stat1, signal transducer and activator of transcription 1; Stat2, signal transducer and activator of transcription 2; Stat3, signal transducer and activator of transcription 3; Stat6, signal tranducer and activator of transcription 6; Supt16h, SPT16 homolog; Tbl1xr1, transducin beta–like 1 X-linked receptor 1; Tcea1, transcription elongation factor A polypeptide 1; Tceb3, transcription elongation factor B polypeptide 3; Tcf7, transcription factor 7; TF, transcription factor; Tgfbr-I, transforming growth factor beta receptor type 1; Th17, T helper 17; Thoc1, THO complex 1; Traf6, tumor necrosis factor receptor–associated factor 6; Trrap, transformation/transcription domain–associated protein; Ube2v1, ubiquitin conjugating enzyme E2 V1; Ubtf, upstream binding transcription factor; Vim, vimentin; Yy1, yin yang 1.

",23998,InducingTranscriptionFactor,inducing_transcription_factor,3,-1,TF1744A37D60B3C600:TF1744A37D60B3C600,CTBFBDE5121B6748D1:CTBFBDE5121B6748D1,2963973,PMC5979006::span:24397:24401,86,86,399,403,NR3C1,1642945,PMC5979006::span:26356:26359,483,483,2358,2361,Th17
PMC3657121,"These cytokines enable CD4+ T cells to express critical transcription factors that direct for the differentiation of each Th subset: T-bet for Th1 differentiation, GATA3 for Th2 differentiation, Bcl-6 for Tfh differentiation, RORγt for Th17(β) and Th17(23) differentiation, PU.1 for Th9 differentiation, Foxp3 for iTreg differentiation, and c-Maf for Tr1 differentiation.",11676,InducingTranscriptionFactor,inducing_transcription_factor,3,1,TF54F4218B9B674FCF:TF54F4218B9B674FCF,CT19D812F7CB34BCF6:CT19D812F7CB34BCF6,2881902,PMC3657121::span:11980:11984,53,53,304,308,Foxp3,1613740,PMC3657121::span:11990:11994,55,55,314,318,iTreg
PMC4544156,"TIGIT promotes treg differentiation and defines activated, highly suppressive Tregs
TIGIT transcription is directly regulated by FoxP3 ().",29686,InducingTranscriptionFactor,inducing_transcription_factor,3,-1,TF54F4218B9B674FCF:TF54F4218B9B674FCF,CTB574584AD019ABB8:CTB574584AD019ABB8,2923334,PMC4544156::span:29815:29819,18,18,129,133,FoxP3,2690358,PMC4544156::span:29701:29704,2,2,15,18,treg
PMC3240133,"c-Maf = a transcription factor specific for Th2 cells; ERM = a transcription factor specific for Th1 cells; ICRAC = calcium-release-activated calcium current; ITAM = immunoreceptor tyrosine-based activation motifs; GATA-3 = a transcription factor specific for Th2 cells; T-bet = a transcription factor specific for Th1 cells.

",48499,InducingTranscriptionFactor,inducing_transcription_factor,3,1,TFC66854480FA52DD0:TF8B272FD63DABA101,CTE7B12DC660323A0E:CTE7B12DC660323A0E,2833624,PMC3240133::span:48499:48503,0,2,0,4,c-Maf,2467558,PMC3240133::span:48543:48545,9,9,44,46,Th2
PMC3534210,IL-12 and IFN-γ would further increase T-bet expression in DC to drive TH1 differentiation [].,17360,InducingTranscriptionFactor,inducing_transcription_factor,3,1,TFC92DA64402D18F05:TFC99791BEF24108BC,CTC3A8C3CBC245616A:CTC3A8C3CBC245616A,2896869,PMC3534210::span:17399:17403,6,8,39,43,T-bet,1659438,PMC3534210::span:17431:17433,14,14,71,73,TH1
PMC5298956,"Scaffold matrix attachment region-binding protein 1 (SMAR1) is required to maintain high Foxp3 expression and regulatory T (Treg) phenotype. TGF-β and IL-2 signaling upregulate the SMAR1 expression that induces Foxp3 expression, by promoting SMAD3/STAT5 binding to the Foxp3 promoter to positively regulate transcription and by repressing the negative factor such as STAT3 and maintaining Treg phenotype.",22008,InducingTranscriptionFactor,inducing_transcription_factor,3,-1,TF54F4218B9B674FCF:TF54F4218B9B674FCF,CT30BC86BDEF7B1410:CTB574584AD019ABB8,2865789,PMC5298956::span:22219:22223,36,36,211,215,Foxp3,1561784,PMC5298956::span:22118:22129,19,20,110,121,regulatory T
PMC4972135,"Consequently, we observed reduced frequencies of Pou2af1
−/− Tfh cells expressing high levels of Bcl6, indicative of GC‐Tfh cells.",41710,InducingTranscriptionFactor,inducing_transcription_factor,3,-1,TFA2BE078899C686C3:TFA2BE078899C686C3,CT954E3C2D0B390922:CTE9F6070561C95355,2935274,PMC4972135::span:41807:41810,16,16,97,100,Bcl6,2734597,PMC4972135::span:41771:41773,10,10,61,63,Tfh
PMC5727176,Here we show that the AP-1 transcription factor JunB is required for Th17 cell development.,232,InducingTranscriptionFactor,inducing_transcription_factor,3,1,TF93248C2E6445E762:TF93248C2E6445E762,CTBFBDE5121B6748D1:CTBFBDE5121B6748D1,2879010,PMC5727176::span:280:283,8,8,48,51,JunB,1602340,PMC5727176::span:301:304,12,12,69,72,Th17
PMC3201209,"The autonomous theory is supported by the findings that (a) purified Rel−/− T cells exhibit a significant defect in Th17 cell differentiation; (b) c-Rel directly controls the RORγ and RORγT expression; and (c) IL-1, IL-23, and TGF-β, cytokines that promote Th17 cell differentiation, activate Rel/NF-κB (; ; ).",39739,InducingTranscriptionFactor,inducing_transcription_factor,3,-1,TFCA6254F4C5EE3C54:TF765F9A5B1C495BB2,CTBFBDE5121B6748D1:CTBFBDE5121B6748D1,2882747,PMC3201209::span:39914:39917,34,34,175,178,RORγ,1616476,PMC3201209::span:39855:39858,21,21,116,119,Th17
PMC5117775,STAT signals have been shown to be involved in the induction of subset-specific transcription factors: T-box expressed in T-cells (T-bet) for Th1; GATA-binding protein-3 (GATA3) for Th2; and retinoic acid receptor-related orphan receptor γt (RORγt) for Th17 cells [–].,2392,InducingTranscriptionFactor,inducing_transcription_factor,3,-1,TF9DFE578EE5BABEB9:TF9DFE578EE5BABEB9,CTBFBDE5121B6748D1:CTBFBDE5121B6748D1,2865720,PMC5117775::span:2563:2567,39,39,171,175,GATA3,1561760,PMC5117775::span:2645:2648,57,57,253,256,Th17
PMC3092354,"Collectively, these data suggest the mechanism by which Bcl-6 represses T-bet–dependent promoter activity may be important for inhibiting both genes that are activated and repressed by T-bet in Th1 cells.

",37816,InducingTranscriptionFactor,inducing_transcription_factor,3,-1,TFC92DA64402D18F05:TFC99791BEF24108BC,CTC3A8C3CBC245616A:CTC3A8C3CBC245616A,2951273,PMC3092354::span:37888:37893,11,14,72,77,T-bet–,1569538,PMC3092354::span:38010:38012,35,35,194,196,Th1
PMC6331474,"To better clarify in which cell type these epigenetic variations occur, we tested the epigenetic changes in all the selected FOXP3 and RORC CSRs in purified Th17 and Treg cells from 6 RRMS pregnant patients during T3 and pp.",41445,InducingTranscriptionFactor,inducing_transcription_factor,3,-1,TF765F9A5B1C495BB2:TF765F9A5B1C495BB2,CTBFBDE5121B6748D1:CTBFBDE5121B6748D1,2858948,PMC6331474::span:41580:41583,23,23,135,138,RORC,1539973,PMC6331474::span:41602:41605,27,27,157,160,Th17
PMC5878889,"We observed a significant increase in FOXP3+ Treg cells after 30 days ().
",13334,InducingTranscriptionFactor,inducing_transcription_factor,3,-1,TF54F4218B9B674FCF:TF54F4218B9B674FCF,CTB574584AD019ABB8:CTB574584AD019ABB8,2862576,PMC5878889::span:13372:13376,6,6,38,42,FOXP3,1552345,PMC5878889::span:13379:13382,8,8,45,48,Treg
PMC3038949,"After 5 days of co-culture, in vitro Treg cells (CD4+ and Foxp3+) were isolated (StemCell, Vancouver, BC, Canada) and stained with Mouse Regulatory T Cell Staining Kit (eBioscience Inc., San Diego, CA) in accordance with the manufacturer's instructions and analyzed by FACS.",30608,InducingTranscriptionFactor,inducing_transcription_factor,3,-1,TF54F4218B9B674FCF:TF54F4218B9B674FCF,CTB574584AD019ABB8:CTB574584AD019ABB8,2922449,PMC3038949::span:30666:30670,16,16,58,62,Foxp3,2686994,PMC3038949::span:30645:30648,10,10,37,40,Treg
PMC3012178,"However, because T-cells isolated from 10-week NOD.IL1R1−/− mice did not secrete IL-17 ex vivo, the data suggest that IL-1β (and concomitant IL-6) produced in response to antigen presentation promotes the development of Th17 from a young age in NOD.Lt mice through FoxP3+ Treg cell conversion to Th17 ().",22117,InducingTranscriptionFactor,inducing_transcription_factor,3,-1,TF54F4218B9B674FCF:TF54F4218B9B674FCF,CTBFBDE5121B6748D1:CTBFBDE5121B6748D1,2971471,PMC3012178::span:22382:22386,47,47,265,269,FoxP3,1626255,PMC3012178::span:22413:22416,53,53,296,299,Th17
PMC5992276,"Furthermore, while expression of the aryl hydrocarbon receptor (AhR) TFs is low in Th22 cells as compared to Th17 cells, it is also critical for IL-22 production from CD4 T cells (, ).

",31755,InducingTranscriptionFactor,inducing_transcription_factor,3,-1,TF211F878D96A32DD1:TF4A81FC1A273CAA85,CT6312BB928ADE8934:CT6312BB928ADE8934,2834929,PMC5992276::span:31792:31816,6,8,37,61,aryl hydrocarbon receptor,2471516,PMC5992276::span:31838:31841,16,16,83,86,Th22
