id,src,sym,lbl,spid,extid,prefid
CKC2099C422A2B5885,manual,IFN-α6,IFN-α6,1,,CKC2099C422A2B5885
CKE2E16D9EFB9283AA,transform,IFN-α6,IFN-α6,1,,CKC2099C422A2B5885
CKBDBF92081EBF753A,transform,IFN-alpha6,IFN-α6,1,,CKC2099C422A2B5885
CK0A404EE40BFD9199,transform,IFN-a6,IFN-α6,1,,CKC2099C422A2B5885
CKFA99C89C69B1491D,transform,IFNα6,IFN-α6,1,,CKC2099C422A2B5885
CK17BBD9F9E6CFACFB,transform,IFNalpha6,IFN-α6,1,,CKC2099C422A2B5885
CK52EAC8591154B098,transform,IFNa6,IFN-α6,1,,CKC2099C422A2B5885
CKEA291090FCA176CC,transform,(IFN)α6,IFN-α6,1,,CKC2099C422A2B5885
CK4565CEB33D069E84,transform,(IFN)alpha6,IFN-α6,1,,CKC2099C422A2B5885
CK207F60F7AD0C61A7,transform,(IFN)a6,IFN-α6,1,,CKC2099C422A2B5885
CK0DF8FB04C5A8BC05,transform,(IFN) α6,IFN-α6,1,,CKC2099C422A2B5885
CK37EDED2CC7A03D21,transform,(IFN) alpha6,IFN-α6,1,,CKC2099C422A2B5885
CK0A050056B26CC4B7,transform,(IFN) a6,IFN-α6,1,,CKC2099C422A2B5885
CKAA92F2B2CD331DFC,transform,(IFN)-α6,IFN-α6,1,,CKC2099C422A2B5885
CK0BF544EA5698D01F,transform,(IFN)-alpha6,IFN-α6,1,,CKC2099C422A2B5885
CKF2E0EA48A4368072,transform,(IFN)-a6,IFN-α6,1,,CKC2099C422A2B5885
CKC76228D45969F507,transform,interferon α6,IFN-α6,1,,CKC2099C422A2B5885
CKF728EADD1335D633,transform,interferon alpha6,IFN-α6,1,,CKC2099C422A2B5885
CKF832F3DFB47A0FAF,transform,interferon a6,IFN-α6,1,,CKC2099C422A2B5885
CKE79C3DECC479306C,transform,interferon-α6,IFN-α6,1,,CKC2099C422A2B5885
CKDC5EA0BECE497019,transform,interferon-alpha6,IFN-α6,1,,CKC2099C422A2B5885
CK7BFC92F232112719,transform,interferon-a6,IFN-α6,1,,CKC2099C422A2B5885
CK18F81E39AA2D9626,transform,interferon (IFN)-α6,IFN-α6,1,,CKC2099C422A2B5885
CKDAD2DB07B7EA3AC0,transform,interferon (IFN)-alpha6,IFN-α6,1,,CKC2099C422A2B5885
CK4880BEA191B13D2A,transform,interferon (IFN)-a6,IFN-α6,1,,CKC2099C422A2B5885
CK9F6C33DA9C947C32,cameron,IFN-β,IFN-β,1,,CK9F6C33DA9C947C32
CK3AA090078D5AD721,cameron,IFNβ,IFN-β,1,,CK9F6C33DA9C947C32
CKB66B68921F81BABF,transform,IFN-β,IFN-β,1,,CK9F6C33DA9C947C32
CK1F56266C55E9B90F,transform,IFN-beta,IFN-β,1,,CK9F6C33DA9C947C32
CK526E40A04ED8AC2E,transform,IFN-b,IFN-β,1,,CK9F6C33DA9C947C32
CKEFDAACE032E376A6,transform,IFNβ,IFN-β,1,,CK9F6C33DA9C947C32
CK8EBBEA37F75D4B8F,transform,IFNbeta,IFN-β,1,,CK9F6C33DA9C947C32
CKA82BBE6A7FB5702C,transform,IFNb,IFN-β,1,,CK9F6C33DA9C947C32
CKA26FDC0615ABA9B5,transform,(IFN)β,IFN-β,1,,CK9F6C33DA9C947C32
CK455F6B3F45654BA1,transform,(IFN)beta,IFN-β,1,,CK9F6C33DA9C947C32
CK569295DB5A6AB3BF,transform,(IFN)b,IFN-β,1,,CK9F6C33DA9C947C32
CK002BB3304464C313,transform,(IFN) β,IFN-β,1,,CK9F6C33DA9C947C32
CKD14C909248296588,transform,(IFN) beta,IFN-β,1,,CK9F6C33DA9C947C32
CKF4601ECA7A66AFCB,transform,(IFN) b,IFN-β,1,,CK9F6C33DA9C947C32
CK60CA4B1452B25CDC,transform,(IFN)-β,IFN-β,1,,CK9F6C33DA9C947C32
CK5B37480C4BB8AD55,transform,(IFN)-beta,IFN-β,1,,CK9F6C33DA9C947C32
CKA248B299DF836588,transform,(IFN)-b,IFN-β,1,,CK9F6C33DA9C947C32
CK9DD3635AAD9DA3E3,transform,interferon β,IFN-β,1,,CK9F6C33DA9C947C32
CK0ED2BD83CBEF2159,transform,interferon beta,IFN-β,1,,CK9F6C33DA9C947C32
CK53D8BF0D58745102,transform,interferon b,IFN-β,1,,CK9F6C33DA9C947C32
CK1E1DE61AE6A6B367,transform,interferon-β,IFN-β,1,,CK9F6C33DA9C947C32
CK38EC3D45E50E9F3F,transform,interferon-beta,IFN-β,1,,CK9F6C33DA9C947C32
CK271DD7B313C2D74D,transform,interferon-b,IFN-β,1,,CK9F6C33DA9C947C32
CK98A3DCD827C2C86F,transform,interferon (IFN)-β,IFN-β,1,,CK9F6C33DA9C947C32
CK71BACE8CFE8922CB,transform,interferon (IFN)-beta,IFN-β,1,,CK9F6C33DA9C947C32
CKB1BB82417378A295,transform,interferon (IFN)-b,IFN-β,1,,CK9F6C33DA9C947C32
CKDAFFEFAAAA175C48,manual,IFN-β1,IFN-β1,1,,CKDAFFEFAAAA175C48
CK2A5214E08C0AC783,transform,IFN-β1,IFN-β1,1,,CKDAFFEFAAAA175C48
CK0FC93501F70588CD,transform,IFN-beta1,IFN-β1,1,,CKDAFFEFAAAA175C48
CKD11D531453043EB1,transform,IFN-b1,IFN-β1,1,,CKDAFFEFAAAA175C48
CK21845A735C585EA2,transform,IFNβ1,IFN-β1,1,,CKDAFFEFAAAA175C48
CK8FB09F162AAE6C77,transform,IFNbeta1,IFN-β1,1,,CKDAFFEFAAAA175C48
CK8F608F2A6DF41E1B,transform,IFNb1,IFN-β1,1,,CKDAFFEFAAAA175C48
CK4F84CE367C785260,transform,(IFN)β1,IFN-β1,1,,CKDAFFEFAAAA175C48
CK91C11EEDA5720814,transform,(IFN)beta1,IFN-β1,1,,CKDAFFEFAAAA175C48
CKF5BE5B69C9F4B6D0,transform,(IFN)b1,IFN-β1,1,,CKDAFFEFAAAA175C48
CKAD37FD08BA7A2DF9,transform,(IFN) β1,IFN-β1,1,,CKDAFFEFAAAA175C48
CK46FC4BDF9B3A6172,transform,(IFN) beta1,IFN-β1,1,,CKDAFFEFAAAA175C48
CK33AE0FEFDF00D06B,transform,(IFN) b1,IFN-β1,1,,CKDAFFEFAAAA175C48
CK830971412D5B9B59,transform,(IFN)-β1,IFN-β1,1,,CKDAFFEFAAAA175C48
CKBFE8C01106C1BC36,transform,(IFN)-beta1,IFN-β1,1,,CKDAFFEFAAAA175C48
CK0193B14433F01A43,transform,(IFN)-b1,IFN-β1,1,,CKDAFFEFAAAA175C48
CK36CE02BCFFDAC407,transform,interferon β1,IFN-β1,1,,CKDAFFEFAAAA175C48
CK148BF25F9CD7C20B,transform,interferon beta1,IFN-β1,1,,CKDAFFEFAAAA175C48
CK7BABE21860636326,transform,interferon b1,IFN-β1,1,,CKDAFFEFAAAA175C48
CKE6D7599B90A5D341,transform,interferon-β1,IFN-β1,1,,CKDAFFEFAAAA175C48
CK2D34ADCB51819949,transform,interferon-beta1,IFN-β1,1,,CKDAFFEFAAAA175C48
CK36B28813D1D0155E,transform,interferon-b1,IFN-β1,1,,CKDAFFEFAAAA175C48
CK9055ADF81F071829,transform,interferon (IFN)-β1,IFN-β1,1,,CKDAFFEFAAAA175C48
CK9658A83008DB6A0B,transform,interferon (IFN)-beta1,IFN-β1,1,,CKDAFFEFAAAA175C48
CKBB6201D3FE56C056,transform,interferon (IFN)-b1,IFN-β1,1,,CKDAFFEFAAAA175C48
CK128EC732B281BF60,cameron,IFN-γ,IFN-γ,1,,CK128EC732B281BF60
CK8074B95EB01901B1,cameron,IFNγ,IFN-γ,1,,CK128EC732B281BF60
CK1B71668FDDECE3CF,transform,IFN-γ,IFN-γ,1,,CK128EC732B281BF60
CKB14BD5778A003DBA,transform,IFN-gamma,IFN-γ,1,,CK128EC732B281BF60
CKAB0A4DC198C5F1ED,transform,IFN-g,IFN-γ,1,,CK128EC732B281BF60
CKF88B95F709297E33,transform,IFNγ,IFN-γ,1,,CK128EC732B281BF60
CK28F65925FFAAE009,transform,IFNgamma,IFN-γ,1,,CK128EC732B281BF60
CK0D10BE8E50A659D4,transform,IFNg,IFN-γ,1,,CK128EC732B281BF60
CKAC6AB0DEF89E5113,transform,(IFN)γ,IFN-γ,1,,CK128EC732B281BF60
CKF5A331D97EF0549F,transform,(IFN)gamma,IFN-γ,1,,CK128EC732B281BF60
CK9C1DCC534F34890F,transform,(IFN)g,IFN-γ,1,,CK128EC732B281BF60
CK8FAB99D623C11005,transform,(IFN) γ,IFN-γ,1,,CK128EC732B281BF60
CKE0B9163A8DAECB0E,transform,(IFN) gamma,IFN-γ,1,,CK128EC732B281BF60
CK27080E286065B3C6,transform,(IFN) g,IFN-γ,1,,CK128EC732B281BF60
CKDC084D8D066CBDAD,transform,(IFN)-γ,IFN-γ,1,,CK128EC732B281BF60
CK64A840435F9DBA7B,transform,(IFN)-gamma,IFN-γ,1,,CK128EC732B281BF60
CKCFA041B4E878C9C0,transform,(IFN)-g,IFN-γ,1,,CK128EC732B281BF60
CK30FCB87957F6228C,transform,interferon γ,IFN-γ,1,,CK128EC732B281BF60
CK47D24BFC95CEBC4D,transform,interferon gamma,IFN-γ,1,,CK128EC732B281BF60
CKC35DFD6C81BFC5CA,transform,interferon g,IFN-γ,1,,CK128EC732B281BF60
CKB1327E1355BFD9DD,transform,interferon-γ,IFN-γ,1,,CK128EC732B281BF60
CK8E78E2514321441A,transform,interferon-gamma,IFN-γ,1,,CK128EC732B281BF60
CK320F7A36DB4839C9,transform,interferon-g,IFN-γ,1,,CK128EC732B281BF60
CKD58AE8DCDCFEC12B,transform,interferon (IFN)-γ,IFN-γ,1,,CK128EC732B281BF60
CK39DF3C229ADCB13F,transform,interferon (IFN)-gamma,IFN-γ,1,,CK128EC732B281BF60
CK8EB605E5401B4F2F,transform,interferon (IFN)-g,IFN-γ,1,,CK128EC732B281BF60
CK9AD30D131EB41CDD,manual,IL-1,IL-1,1,,CK9AD30D131EB41CDD
CK46789E3D4CC081B0,manual,IL1,IL-1,1,,CK9AD30D131EB41CDD
CKCE2EBAC1515FC762,transform,IL-1,IL-1,1,,CK9AD30D131EB41CDD
CK7892D6F2CE66A92E,transform,IL1,IL-1,1,,CK9AD30D131EB41CDD
CK3F9BD8AA9C6713E8,transform,(IL)1,IL-1,1,,CK9AD30D131EB41CDD
CKB43BF03452742783,transform,(IL) 1,IL-1,1,,CK9AD30D131EB41CDD
CKAC0A4EB342EC721C,transform,(IL)-1,IL-1,1,,CK9AD30D131EB41CDD
CKE95DFC6C64840266,transform,interleukin 1,IL-1,1,,CK9AD30D131EB41CDD
CKD51B997FFBF8E2EA,transform,interleukin-1,IL-1,1,,CK9AD30D131EB41CDD
CK6BE9F21FF060CBB1,transform,interleukin (IL)-1,IL-1,1,,CK9AD30D131EB41CDD
CKC5CC1A269C01EC48,cameron,IL-10,IL-10,1,,CKC5CC1A269C01EC48
CKF64C94000965696E,cameron,CSIF,IL-10,1,,CKC5CC1A269C01EC48
CK20D4B669382F8A3D,cameron,IL10,IL-10,1,,CKC5CC1A269C01EC48
CK379C94E0D2330772,mygene,IL-10,IL-10,1,3586,CKC5CC1A269C01EC48
CKF232EB70E34ECFD4,mygene,interleukin 10,IL-10,1,3586,CKC5CC1A269C01EC48
CK590D45BA3D74A0A7,mygene,IL10,IL-10,1,3586,CKC5CC1A269C01EC48
CK73054BFB7D4AB1FC,mygene,CSIF,IL-10,1,3586,CKC5CC1A269C01EC48
CK06EF2BB4166D46A5,mygene,GVHDS,IL-10,1,3586,CKC5CC1A269C01EC48
CKBB92D874A7CA6280,mygene,IL10A,IL-10,1,3586,CKC5CC1A269C01EC48
CKF10A477CEE37425F,mygene,TGIF,IL-10,1,3586,CKC5CC1A269C01EC48
CK3A3EC71E6A0C53F0,transform,IL-10,IL-10,1,,CKC5CC1A269C01EC48
CKDEC5189CAA6CB061,transform,IL10,IL-10,1,,CKC5CC1A269C01EC48
CKA28D6C09CE05326B,transform,(IL)10,IL-10,1,,CKC5CC1A269C01EC48
CK466574394B0D4E46,transform,(IL) 10,IL-10,1,,CKC5CC1A269C01EC48
CK07F8EF0E18B7550E,transform,(IL)-10,IL-10,1,,CKC5CC1A269C01EC48
CK0D5D8042617D2E63,transform,interleukin 10,IL-10,1,,CKC5CC1A269C01EC48
CK0C73C83B32170CE8,transform,interleukin-10,IL-10,1,,CKC5CC1A269C01EC48
CKF56D20DA7FEB711C,transform,interleukin (IL)-10,IL-10,1,,CKC5CC1A269C01EC48
CK60AD2A8B2FA942F0,cameron,IL-11,IL-11,1,,CK60AD2A8B2FA942F0
CK564477F1744400EC,cameron,AGIF,IL-11,1,,CK60AD2A8B2FA942F0
CKDB10979DBA9FDAED,cameron,IL11,IL-11,1,,CK60AD2A8B2FA942F0
CKC732BB12CD8B2AA8,mygene,IL-11,IL-11,1,3589,CK60AD2A8B2FA942F0
CKF84C52E5FDF9DB99,mygene,interleukin 11,IL-11,1,3589,CK60AD2A8B2FA942F0
CK0D52F0D3EBC0D474,mygene,IL11,IL-11,1,3589,CK60AD2A8B2FA942F0
CK3165CC157ADE560A,mygene,AGIF,IL-11,1,3589,CK60AD2A8B2FA942F0
CKDC82304FCC5B354B,transform,IL-11,IL-11,1,,CK60AD2A8B2FA942F0
CK98F8AD2AB9EFD37B,transform,IL11,IL-11,1,,CK60AD2A8B2FA942F0
CKE8E8716BD23B9899,transform,(IL)11,IL-11,1,,CK60AD2A8B2FA942F0
CKC1D7E274A90D8EE6,transform,(IL) 11,IL-11,1,,CK60AD2A8B2FA942F0
CKEC96CA39EC148AC5,transform,(IL)-11,IL-11,1,,CK60AD2A8B2FA942F0
CKB79CC36F6C3020D5,transform,interleukin 11,IL-11,1,,CK60AD2A8B2FA942F0
CKF1F7E4572ABEDFCF,transform,interleukin-11,IL-11,1,,CK60AD2A8B2FA942F0
CK3BC78E0932DB98E1,transform,interleukin (IL)-11,IL-11,1,,CK60AD2A8B2FA942F0
CKB4EB2D2CC8BBB93D,cameron,IL-12,IL-12,1,,CKB4EB2D2CC8BBB93D
CK0AB4E70A099B813E,cameron,NK cell stimulatory factor,IL-12,1,,CKB4EB2D2CC8BBB93D
CKCD91D98FD7E182B5,cameron,IL12,IL-12,1,,CKB4EB2D2CC8BBB93D
CK04FD0805168B608B,transform,IL-12,IL-12,1,,CKB4EB2D2CC8BBB93D
CK7A4CEF7FAC120B47,transform,IL12,IL-12,1,,CKB4EB2D2CC8BBB93D
CKBE08F217CBE82494,transform,(IL)12,IL-12,1,,CKB4EB2D2CC8BBB93D
CK7ADA236A5F75EDDC,transform,(IL) 12,IL-12,1,,CKB4EB2D2CC8BBB93D
CKC5FE39E4D3160194,transform,(IL)-12,IL-12,1,,CKB4EB2D2CC8BBB93D
CKD7424A364DAB5EFC,transform,interleukin 12,IL-12,1,,CKB4EB2D2CC8BBB93D
CKFE618FC9B3BD04C5,transform,interleukin-12,IL-12,1,,CKB4EB2D2CC8BBB93D
CK56F72F9F77AEB195,transform,interleukin (IL)-12,IL-12,1,,CKB4EB2D2CC8BBB93D
CK0BEDA03F1EC1D416,mygene,IL-12A,IL-12A,1,3592,CK0BEDA03F1EC1D416
CK909F461EC0E3DC6E,mygene,interleukin 12A,IL-12A,1,3592,CK0BEDA03F1EC1D416
CK500CC997BDF2CCA9,mygene,IL12A,IL-12A,1,3592,CK0BEDA03F1EC1D416
CKA5C4C3FB0AD4E16B,mygene,CLMF,IL-12A,1,3592,CK0BEDA03F1EC1D416
CK302FF41467022ABE,mygene,NFSK,IL-12A,1,3592,CK0BEDA03F1EC1D416
CK64E6A9016B0C6371,mygene,NKSF1,IL-12A,1,3592,CK0BEDA03F1EC1D416
CK9FF512CC038754E7,mygene,P35,IL-12A,1,3592,CK0BEDA03F1EC1D416
CK1D8E6094DF02EB55,transform,IL-12A,IL-12A,1,,CK0BEDA03F1EC1D416
CK32A12AD1219BF287,transform,IL12A,IL-12A,1,,CK0BEDA03F1EC1D416
CK12B0374960C30DE5,transform,(IL)12A,IL-12A,1,,CK0BEDA03F1EC1D416
CK7A6444984B7E26F5,transform,(IL) 12A,IL-12A,1,,CK0BEDA03F1EC1D416
CK269383E8C5DF8744,transform,(IL)-12A,IL-12A,1,,CK0BEDA03F1EC1D416
CK34B355A43FF9830D,transform,interleukin 12A,IL-12A,1,,CK0BEDA03F1EC1D416
CKD9F4DCB2F9C038B9,transform,interleukin-12A,IL-12A,1,,CK0BEDA03F1EC1D416
CKC770F25694C39E68,transform,interleukin (IL)-12A,IL-12A,1,,CK0BEDA03F1EC1D416
CK4FB12B98006424AF,mygene,IL-12B,IL-12B,1,3593,CK4FB12B98006424AF
CKEA8DA9C2B65F958E,mygene,interleukin 12B,IL-12B,1,3593,CK4FB12B98006424AF
CK3AFD57148708AFE1,mygene,IL12B,IL-12B,1,3593,CK4FB12B98006424AF
CKDA39EEE470C2D205,mygene,CLMF,IL-12B,1,3593,CK4FB12B98006424AF
CK1EC8B488B5D8FF41,mygene,CLMF2,IL-12B,1,3593,CK4FB12B98006424AF
CKF433D2AB2820B461,mygene,IMD28,IL-12B,1,3593,CK4FB12B98006424AF
CKC8DB8784C668CD73,mygene,IMD29,IL-12B,1,3593,CK4FB12B98006424AF
CKBBD0493AA75494DC,mygene,NKSF,IL-12B,1,3593,CK4FB12B98006424AF
CK4C65D0C8A57CDD65,mygene,NKSF2,IL-12B,1,3593,CK4FB12B98006424AF
CKD6BBF85965B183D0,transform,IL-12B,IL-12B,1,,CK4FB12B98006424AF
CK53D486C347015047,transform,IL12B,IL-12B,1,,CK4FB12B98006424AF
CKEE2820F95887AC80,transform,(IL)12B,IL-12B,1,,CK4FB12B98006424AF
CK89ED285A39789368,transform,(IL) 12B,IL-12B,1,,CK4FB12B98006424AF
CK4D05A2D2C602653A,transform,(IL)-12B,IL-12B,1,,CK4FB12B98006424AF
CK6A2D50138FA3E909,transform,interleukin 12B,IL-12B,1,,CK4FB12B98006424AF
CKC73FC56EF1ADAE46,transform,interleukin-12B,IL-12B,1,,CK4FB12B98006424AF
CK5F021BB46509D00A,transform,interleukin (IL)-12B,IL-12B,1,,CK4FB12B98006424AF
CK36A3D333EE5F11B6,manual,IL-12α,IL-12α,1,,CK36A3D333EE5F11B6
CK772C7F00C29EF989,manual,IL12α,IL-12α,1,,CK36A3D333EE5F11B6
CK7A0BE24F08518B03,manual,IL-12 p35,IL-12α,1,,CK36A3D333EE5F11B6
CK7809DCDB245E26A5,manual,IL-12p35,IL-12α,1,,CK36A3D333EE5F11B6
CKC3EFFB3CD1F8AA54,manual,IL12p35,IL-12α,1,,CK36A3D333EE5F11B6
CKD92AF74C82D0DC23,transform,IL-12α,IL-12α,1,,CK36A3D333EE5F11B6
CK0E0F80D96ECC1CF9,transform,IL-12alpha,IL-12α,1,,CK36A3D333EE5F11B6
CK245316900C3DC5F6,transform,IL-12a,IL-12α,1,,CK36A3D333EE5F11B6
CKB5BE65D668045100,transform,IL12α,IL-12α,1,,CK36A3D333EE5F11B6
CKA0DB881616E3FB1E,transform,IL12alpha,IL-12α,1,,CK36A3D333EE5F11B6
CKC0E38A1094AFD166,transform,IL12a,IL-12α,1,,CK36A3D333EE5F11B6
CK990F6C60B7362F94,transform,(IL)12α,IL-12α,1,,CK36A3D333EE5F11B6
CK1A2C52112E50060B,transform,(IL)12alpha,IL-12α,1,,CK36A3D333EE5F11B6
CK0DE516EB89C8856E,transform,(IL)12a,IL-12α,1,,CK36A3D333EE5F11B6
CK34D83F3643E00D8F,transform,(IL) 12α,IL-12α,1,,CK36A3D333EE5F11B6
CK4974682E9DF3757E,transform,(IL) 12alpha,IL-12α,1,,CK36A3D333EE5F11B6
CKAAC062AA2613B642,transform,(IL) 12a,IL-12α,1,,CK36A3D333EE5F11B6
CKDBD2E8A3FAAAAFE5,transform,(IL)-12α,IL-12α,1,,CK36A3D333EE5F11B6
CK601ABD2BDF2FE620,transform,(IL)-12alpha,IL-12α,1,,CK36A3D333EE5F11B6
CKB97287A4686957A4,transform,(IL)-12a,IL-12α,1,,CK36A3D333EE5F11B6
CK32D747D9926841B9,transform,interleukin 12α,IL-12α,1,,CK36A3D333EE5F11B6
CK15D6A9890353F467,transform,interleukin 12alpha,IL-12α,1,,CK36A3D333EE5F11B6
CK77ABF860ADE4AB7D,transform,interleukin 12a,IL-12α,1,,CK36A3D333EE5F11B6
CK3231A5487AE27BC6,transform,interleukin-12α,IL-12α,1,,CK36A3D333EE5F11B6
CK6AD3D82D73F45466,transform,interleukin-12alpha,IL-12α,1,,CK36A3D333EE5F11B6
CKE669E0D3AA3B7CEE,transform,interleukin-12a,IL-12α,1,,CK36A3D333EE5F11B6
CKD734D9D52E882D8E,transform,interleukin (IL)-12α,IL-12α,1,,CK36A3D333EE5F11B6
CKA463F6294F9AB0F5,transform,interleukin (IL)-12alpha,IL-12α,1,,CK36A3D333EE5F11B6
CKCD7DA43F428C02CE,transform,interleukin (IL)-12a,IL-12α,1,,CK36A3D333EE5F11B6
CK713350DF0E9099E8,cameron,IL-13,IL-13,1,,CK713350DF0E9099E8
CK4A14854F198D8379,cameron,P600,IL-13,1,,CK713350DF0E9099E8
CK8FBD813D10DAC49C,cameron,IL13,IL-13,1,,CK713350DF0E9099E8
CK30AA95F38728A77C,mygene,IL-13,IL-13,1,3596,CK713350DF0E9099E8
CK162C30A90D227E7B,mygene,interleukin 13,IL-13,1,3596,CK713350DF0E9099E8
CKF01B837C9F169830,mygene,IL13,IL-13,1,3596,CK713350DF0E9099E8
CKC3C34F02486D4D68,mygene,P600,IL-13,1,3596,CK713350DF0E9099E8
CK6383177863C4EDD6,transform,IL-13,IL-13,1,,CK713350DF0E9099E8
CK916C8B2870756EF5,transform,IL13,IL-13,1,,CK713350DF0E9099E8
CK481464C08BA4EB8B,transform,(IL)13,IL-13,1,,CK713350DF0E9099E8
CKB5F00214E4B6302A,transform,(IL) 13,IL-13,1,,CK713350DF0E9099E8
CK1F026E1B684170EB,transform,(IL)-13,IL-13,1,,CK713350DF0E9099E8
CK6C27A67373489DE0,transform,interleukin 13,IL-13,1,,CK713350DF0E9099E8
CK3CE51F588D173FFD,transform,interleukin-13,IL-13,1,,CK713350DF0E9099E8
CKDDFC0887CAA369C8,transform,interleukin (IL)-13,IL-13,1,,CK713350DF0E9099E8
CKBD97634CF66706B0,cameron,IL-14,IL-14,1,,CKBD97634CF66706B0
CKA2449407601C02B2,cameron,HMW-BCGF,IL-14,1,,CKBD97634CF66706B0
CK8156F3478CA8D62D,cameron,IL14,IL-14,1,,CKBD97634CF66706B0
CK05AD5006EE08D4C5,transform,IL-14,IL-14,1,,CKBD97634CF66706B0
CKACD047205BB531DB,transform,IL14,IL-14,1,,CKBD97634CF66706B0
CK5399E7E3B8B02DBC,transform,(IL)14,IL-14,1,,CKBD97634CF66706B0
CK9C2F1CFD4B6394A0,transform,(IL) 14,IL-14,1,,CKBD97634CF66706B0
CKF861C34ECEE17A14,transform,(IL)-14,IL-14,1,,CKBD97634CF66706B0
CK13A0471668521F72,transform,interleukin 14,IL-14,1,,CKBD97634CF66706B0
CKBDFE816E11A98747,transform,interleukin-14,IL-14,1,,CKBD97634CF66706B0
CK66873FF7CA9E33D0,transform,interleukin (IL)-14,IL-14,1,,CKBD97634CF66706B0
CKD8543B44DC5A3B55,cameron,IL-15,IL-15,1,,CKD8543B44DC5A3B55
CKDCF65107DE31A228,cameron,IL15,IL-15,1,,CKD8543B44DC5A3B55
CK8F65A3784436A543,mygene,IL-15,IL-15,1,3600,CKD8543B44DC5A3B55
CK1A2BE94787095F63,mygene,interleukin 15,IL-15,1,3600,CKD8543B44DC5A3B55
CKE60345BDF400CA64,mygene,IL15,IL-15,1,3600,CKD8543B44DC5A3B55
CK6493647A99664309,transform,IL-15,IL-15,1,,CKD8543B44DC5A3B55
CKE0ED6C582E2F9A2D,transform,IL15,IL-15,1,,CKD8543B44DC5A3B55
CKA8993E7B7032E6B9,transform,(IL)15,IL-15,1,,CKD8543B44DC5A3B55
CK40791E439629E82A,transform,(IL) 15,IL-15,1,,CKD8543B44DC5A3B55
CKEA6DF16FA87FDC37,transform,(IL)-15,IL-15,1,,CKD8543B44DC5A3B55
CKB722D784E17D9BD1,transform,interleukin 15,IL-15,1,,CKD8543B44DC5A3B55
CK34F4CA576B24A0E4,transform,interleukin-15,IL-15,1,,CKD8543B44DC5A3B55
CK6C29762F5CEF837D,transform,interleukin (IL)-15,IL-15,1,,CKD8543B44DC5A3B55
CKDFA193E8843A3153,cameron,IL-16,IL-16,1,,CKDFA193E8843A3153
CK7179445D94698C22,cameron,LCF,IL-16,1,,CKDFA193E8843A3153
CK89E06D18D3B59B26,cameron,IL16,IL-16,1,,CKDFA193E8843A3153
CK5DA0E4FE9AB8A44D,mygene,IL-16,IL-16,1,3603,CKDFA193E8843A3153
CKAEEBCCCD45F4B582,mygene,interleukin 16,IL-16,1,3603,CKDFA193E8843A3153
CKFF55958E5DB6D3DA,mygene,IL16,IL-16,1,3603,CKDFA193E8843A3153
CKBFD963A7CE2DCC64,mygene,LCF,IL-16,1,3603,CKDFA193E8843A3153
CK866599D82C6297A6,mygene,NIL16,IL-16,1,3603,CKDFA193E8843A3153
CK1AFB1047EAF6C18A,mygene,PRIL16,IL-16,1,3603,CKDFA193E8843A3153
CK6F6298162FB46525,mygene,prIL-16,IL-16,1,3603,CKDFA193E8843A3153
CKBA64166D539F9EAF,transform,IL-16,IL-16,1,,CKDFA193E8843A3153
CKC87639ED69A1C96A,transform,IL16,IL-16,1,,CKDFA193E8843A3153
CKE808B2F103C1DE1D,transform,(IL)16,IL-16,1,,CKDFA193E8843A3153
CK8FD38595A80042B5,transform,(IL) 16,IL-16,1,,CKDFA193E8843A3153
CKC02581A3B51BD6B5,transform,(IL)-16,IL-16,1,,CKDFA193E8843A3153
CK672F30DBD9E1228A,transform,interleukin 16,IL-16,1,,CKDFA193E8843A3153
CK1B81DEE63FAFD985,transform,interleukin-16,IL-16,1,,CKDFA193E8843A3153
CKCA82A34BD8354014,transform,interleukin (IL)-16,IL-16,1,,CKDFA193E8843A3153
CK2741EFAE1F31AD65,cameron,IL-17,IL-17,1,,CK2741EFAE1F31AD65
CK1A6C6988585C52C3,cameron,CTLA-8,IL-17,1,,CK2741EFAE1F31AD65
CK22986C40454409CE,cameron,IL17,IL-17,1,,CK2741EFAE1F31AD65
CKE8FA6AFDA083A088,transform,IL-17,IL-17,1,,CK2741EFAE1F31AD65
CKBED24729837CC32B,transform,IL17,IL-17,1,,CK2741EFAE1F31AD65
CK863AAA27ED3D9692,transform,(IL)17,IL-17,1,,CK2741EFAE1F31AD65
CK7454864034311EAE,transform,(IL) 17,IL-17,1,,CK2741EFAE1F31AD65
CKECB99947FAE33FCE,transform,(IL)-17,IL-17,1,,CK2741EFAE1F31AD65
CK2DAE03460448CD1E,transform,interleukin 17,IL-17,1,,CK2741EFAE1F31AD65
CK3487F8736D7E21FF,transform,interleukin-17,IL-17,1,,CK2741EFAE1F31AD65
CKE94C3F56154C0ADF,transform,interleukin (IL)-17,IL-17,1,,CK2741EFAE1F31AD65
CK08F84BE8FE5B04F8,mygene,IL-17A,IL-17A,1,3605,CK08F84BE8FE5B04F8
CK45E2B16714C0BC5D,mygene,interleukin 17A,IL-17A,1,3605,CK08F84BE8FE5B04F8
CKE6475DF2E18B6109,mygene,IL17A,IL-17A,1,3605,CK08F84BE8FE5B04F8
CK96603F34F4FA96EF,mygene,CTLA-8,IL-17A,1,3605,CK08F84BE8FE5B04F8
CK3BC82A28A646BAA9,mygene,CTLA8,IL-17A,1,3605,CK08F84BE8FE5B04F8
